id_student,code_module,code_presentation,gender,age_band,imd_band,final_result,is_at_risk,risk_score,risk_tier,predicted_risk
541003,EEE,2014B,M,0-35,90-100%,Pass,0,0.26209995,Low,0
541999,EEE,2014B,M,0-35,30-40%,Fail,1,0.9998072,High,1
542050,EEE,2014B,M,0-35,60-70%,Pass,0,0.83970815,High,1
542524,EEE,2014B,M,35-55,0-10%,Pass,0,0.009279005,Low,0
543475,EEE,2014B,M,0-35,60-70%,Pass,0,0.5505863,Medium,1
543924,EEE,2014B,M,0-35,10-20,Fail,1,0.9995271,High,1
543948,EEE,2014B,M,0-35,30-40%,Pass,0,0.030579045,Low,0
544052,EEE,2014B,M,0-35,40-50%,Pass,0,0.21084559,Low,0
544295,EEE,2014B,M,35-55,90-100%,Fail,1,0.18595877,Low,0
546400,EEE,2014B,F,0-35,60-70%,Withdrawn,1,0.99992526,High,1
547100,EEE,2014B,M,0-35,60-70%,Fail,1,0.9992489,High,1
547685,EEE,2014B,M,0-35,40-50%,Withdrawn,1,0.9998666,High,1
548261,EEE,2014B,M,35-55,50-60%,Fail,1,0.99924254,High,1
548992,EEE,2014B,M,0-35,10-20,Fail,1,0.98417944,High,1
549401,EEE,2014B,F,35-55,10-20,Withdrawn,1,0.99986446,High,1
550197,EEE,2014B,M,0-35,40-50%,Fail,1,0.998767,High,1
550357,EEE,2014B,M,0-35,70-80%,Pass,0,0.11494383,Low,0
550812,EEE,2014B,M,0-35,90-100%,Pass,0,0.9429918,High,1
551528,EEE,2014B,M,0-35,?,Withdrawn,1,0.99971193,High,1
551856,EEE,2014B,M,0-35,10-20,Fail,1,0.99835867,High,1
552067,EEE,2014B,M,0-35,30-40%,Distinction,0,0.016256545,Low,0
553914,EEE,2014B,M,0-35,0-10%,Withdrawn,1,0.9998658,High,1
554988,EEE,2014B,M,0-35,10-20,Withdrawn,1,0.99987674,High,1
555022,EEE,2014B,M,35-55,?,Pass,0,0.0040548905,Low,0
555756,EEE,2014B,M,0-35,90-100%,Distinction,0,0.010559872,Low,0
557700,EEE,2014B,M,0-35,?,Pass,0,0.2737663,Low,0
558122,EEE,2014B,M,35-55,90-100%,Fail,1,0.99959034,High,1
558342,EEE,2014B,M,0-35,40-50%,Withdrawn,1,0.99984324,High,1
558492,EEE,2014B,F,0-35,20-30%,Fail,1,0.9998559,High,1
559518,EEE,2014B,M,0-35,10-20,Pass,0,0.49080727,Medium,0
559977,EEE,2014B,M,0-35,10-20,Fail,1,0.99949217,High,1
560951,EEE,2014B,M,35-55,80-90%,Fail,1,0.9998319,High,1
561271,EEE,2014B,M,35-55,?,Fail,1,0.9933776,High,1
561363,EEE,2014B,M,35-55,80-90%,Pass,0,0.053618535,Low,0
561559,EEE,2014B,M,35-55,40-50%,Pass,0,0.051591672,Low,0
561774,EEE,2014B,M,0-35,60-70%,Distinction,0,0.032090027,Low,0
562825,EEE,2014B,M,35-55,90-100%,Pass,0,0.3183857,Low,0
563230,EEE,2014B,M,0-35,90-100%,Distinction,0,0.38220435,Medium,0
563902,EEE,2014B,M,0-35,40-50%,Withdrawn,1,0.99986815,High,1
565275,EEE,2014B,M,0-35,40-50%,Withdrawn,1,0.884336,High,1
565838,EEE,2014B,M,0-35,50-60%,Fail,1,0.9997018,High,1
566337,EEE,2014B,M,0-35,60-70%,Fail,1,0.99309903,High,1
566422,EEE,2014B,M,0-35,10-20,Pass,0,0.0038877032,Low,0
566871,EEE,2014B,M,0-35,10-20,Fail,1,0.99949133,High,1
569342,EEE,2014B,M,0-35,70-80%,Withdrawn,1,0.3825781,Medium,0
569620,EEE,2014B,F,0-35,80-90%,Fail,1,0.9994925,High,1
571025,EEE,2014B,M,0-35,20-30%,Withdrawn,1,0.8759884,High,1
571128,EEE,2014B,M,0-35,80-90%,Pass,0,0.4392788,Medium,0
571233,EEE,2014B,M,0-35,60-70%,Fail,1,0.8906562,High,1
571389,EEE,2014B,F,0-35,20-30%,Withdrawn,1,0.99950504,High,1
571789,EEE,2014B,M,0-35,70-80%,Withdrawn,1,0.9997625,High,1
571946,EEE,2014B,M,35-55,40-50%,Withdrawn,1,0.99983037,High,1
571963,EEE,2014B,M,0-35,30-40%,Pass,0,0.26512733,Low,0
572249,EEE,2014B,M,0-35,20-30%,Fail,1,0.99985075,High,1
573072,EEE,2014B,M,0-35,50-60%,Withdrawn,1,0.99985516,High,1
573558,EEE,2014B,M,0-35,50-60%,Pass,0,0.23196885,Low,0
573665,EEE,2014B,M,0-35,70-80%,Withdrawn,1,0.9998697,High,1
574508,EEE,2014B,M,35-55,70-80%,Pass,0,0.33695507,Medium,0
574523,EEE,2014B,M,0-35,50-60%,Pass,0,0.5719598,Medium,1
574580,EEE,2014B,F,0-35,0-10%,Fail,1,0.9998833,High,1
574637,EEE,2014B,M,0-35,70-80%,Pass,0,0.01789866,Low,0
575162,EEE,2014B,M,0-35,30-40%,Pass,0,0.33169502,Medium,0
575473,EEE,2014B,F,0-35,90-100%,Pass,0,0.25142968,Low,0
575777,EEE,2014B,M,35-55,50-60%,Pass,0,0.14888875,Low,0
576876,EEE,2014B,M,0-35,80-90%,Distinction,0,0.16473167,Low,0
577245,EEE,2014B,M,0-35,80-90%,Pass,0,0.3211285,Low,0
577352,EEE,2014B,M,0-35,0-10%,Fail,1,0.99986887,High,1
577460,EEE,2014B,M,0-35,50-60%,Distinction,0,0.16966775,Low,0
577562,EEE,2014B,M,0-35,60-70%,Pass,0,0.06754831,Low,0
577603,EEE,2014B,M,0-35,10-20,Withdrawn,1,0.9999511,High,1
578541,EEE,2014B,F,0-35,70-80%,Fail,1,0.86823565,High,1
578634,EEE,2014B,M,0-35,?,Pass,0,0.619119,Medium,1
578958,EEE,2014B,M,35-55,20-30%,Pass,0,0.42401156,Medium,0
581257,EEE,2014B,M,0-35,0-10%,Pass,0,0.04605074,Low,0
581269,EEE,2014B,M,35-55,40-50%,Pass,0,0.11386659,Low,0
581676,EEE,2014B,M,35-55,60-70%,Pass,0,0.12550022,Low,0
582094,EEE,2014B,M,0-35,90-100%,Withdrawn,1,0.39306346,Medium,0
583968,EEE,2014B,M,0-35,10-20,Distinction,0,0.0017923906,Low,0
584698,EEE,2014B,M,0-35,80-90%,Fail,1,0.99978393,High,1
585393,EEE,2014B,M,0-35,60-70%,Distinction,0,0.0028485411,Low,0
585397,EEE,2014B,M,0-35,90-100%,Distinction,0,0.014428576,Low,0
585662,EEE,2014B,M,0-35,80-90%,Pass,0,0.6038486,Medium,1
587323,EEE,2014B,M,35-55,20-30%,Pass,0,0.14345574,Low,0
588274,EEE,2014B,M,35-55,70-80%,Distinction,0,0.0068541598,Low,0
588765,EEE,2014B,M,0-35,60-70%,Pass,0,0.0390383,Low,0
589001,EEE,2014B,M,0-35,30-40%,Withdrawn,1,0.9999045,High,1
589033,EEE,2014B,M,0-35,0-10%,Pass,0,0.020682696,Low,0
589083,EEE,2014B,M,35-55,30-40%,Withdrawn,1,0.99984396,High,1
589223,EEE,2014B,M,0-35,30-40%,Pass,0,0.4820364,Medium,0
589260,EEE,2014B,M,35-55,20-30%,Pass,0,0.011596142,Low,0
589722,EEE,2014B,M,0-35,50-60%,Withdrawn,1,0.9999106,High,1
589828,EEE,2014B,M,0-35,60-70%,Pass,0,0.49858075,Medium,0
590699,EEE,2014B,M,35-55,80-90%,Withdrawn,1,0.99990654,High,1
591398,EEE,2014B,M,35-55,90-100%,Distinction,0,0.18577431,Low,0
592080,EEE,2014B,M,35-55,10-20,Withdrawn,1,0.9998394,High,1
592372,EEE,2014B,M,35-55,20-30%,Pass,0,0.5183588,Medium,1
592593,EEE,2014B,M,0-35,90-100%,Pass,0,0.2749686,Low,0
592666,EEE,2014B,F,0-35,20-30%,Pass,0,0.07559544,Low,0
593123,EEE,2014B,M,0-35,10-20,Fail,1,0.9991714,High,1
593733,EEE,2014B,M,0-35,10-20,Distinction,0,0.00671524,Low,0
593941,EEE,2014B,M,0-35,10-20,Withdrawn,1,0.9998394,High,1
594131,EEE,2014B,M,0-35,20-30%,Pass,0,0.09468733,Low,0
594193,EEE,2014B,M,0-35,90-100%,Fail,1,0.99971765,High,1
594684,EEE,2014B,M,0-35,40-50%,Distinction,0,0.00557946,Low,0
595100,EEE,2014B,M,35-55,80-90%,Pass,0,0.3272178,Low,0
595356,EEE,2014B,M,35-55,10-20,Withdrawn,1,0.9994655,High,1
595808,EEE,2014B,M,0-35,40-50%,Fail,1,0.61417884,Medium,1
595992,EEE,2014B,M,0-35,40-50%,Pass,0,0.70654607,High,1
596347,EEE,2014B,M,0-35,70-80%,Pass,0,0.0398804,Low,0
596947,EEE,2014B,M,0-35,80-90%,Pass,0,0.5733443,Medium,1
597909,EEE,2014B,F,0-35,50-60%,Pass,0,0.38980764,Medium,0
599056,EEE,2014B,M,0-35,10-20,Pass,0,0.11425802,Low,0
599263,EEE,2014B,M,0-35,60-70%,Fail,1,0.9799121,High,1
599341,EEE,2014B,M,0-35,50-60%,Pass,0,0.8337109,High,1
599554,EEE,2014B,F,35-55,70-80%,Pass,0,0.04367113,Low,0
599937,EEE,2014B,F,0-35,30-40%,Pass,0,0.4738592,Medium,0
600181,EEE,2014B,M,0-35,70-80%,Withdrawn,1,0.9993062,High,1
600623,EEE,2014B,M,0-35,20-30%,Distinction,0,0.3286561,Low,0
600801,EEE,2014B,M,0-35,90-100%,Pass,0,0.082137436,Low,0
600814,EEE,2014B,M,35-55,30-40%,Pass,0,0.8416957,High,1
600879,EEE,2014B,M,0-35,80-90%,Withdrawn,1,0.99986804,High,1
600987,EEE,2014B,M,0-35,0-10%,Pass,0,0.21503244,Low,0
601043,EEE,2014B,M,0-35,10-20,Pass,0,0.43718287,Medium,0
601054,EEE,2014B,M,0-35,10-20,Pass,0,0.5686097,Medium,1
601211,EEE,2014B,M,0-35,60-70%,Distinction,0,0.005072721,Low,0
601248,EEE,2014B,M,35-55,40-50%,Fail,1,0.99992514,High,1
601386,EEE,2014B,M,0-35,40-50%,Pass,0,0.015818518,Low,0
602107,EEE,2014B,M,0-35,80-90%,Fail,1,0.9984863,High,1
602150,EEE,2014B,M,0-35,20-30%,Withdrawn,1,0.9995628,High,1
602721,EEE,2014B,M,0-35,80-90%,Distinction,0,0.00405481,Low,0
603531,EEE,2014B,M,35-55,70-80%,Pass,0,0.0687546,Low,0
603791,EEE,2014B,M,0-35,20-30%,Fail,1,0.99988353,High,1
603832,EEE,2014B,M,0-35,40-50%,Pass,0,0.5152424,Medium,1
604078,EEE,2014B,M,0-35,80-90%,Withdrawn,1,0.9998405,High,1
604172,EEE,2014B,M,35-55,60-70%,Distinction,0,0.0022165098,Low,0
604270,EEE,2014B,M,35-55,50-60%,Pass,0,0.023416532,Low,0
604337,EEE,2014B,M,0-35,70-80%,Fail,1,0.9982185,High,1
604490,EEE,2014B,M,35-55,0-10%,Withdrawn,1,0.99993837,High,1
604502,EEE,2014B,M,35-55,?,Pass,0,0.012251404,Low,0
604571,EEE,2014B,M,0-35,80-90%,Pass,0,0.20169519,Low,0
604665,EEE,2014B,M,0-35,30-40%,Withdrawn,1,0.99987674,High,1
604789,EEE,2014B,M,0-35,20-30%,Pass,0,0.04290939,Low,0
605130,EEE,2014B,M,0-35,10-20,Withdrawn,1,0.9998672,High,1
605136,EEE,2014B,F,0-35,10-20,Withdrawn,1,0.99987316,High,1
605367,EEE,2014B,M,35-55,50-60%,Pass,0,0.12779392,Low,0
605688,EEE,2014B,M,35-55,30-40%,Pass,0,0.016520033,Low,0
606025,EEE,2014B,M,0-35,0-10%,Withdrawn,1,0.9998247,High,1
606127,EEE,2014B,M,0-35,10-20,Fail,1,0.99616015,High,1
606182,EEE,2014B,M,35-55,70-80%,Pass,0,0.076337114,Low,0
606290,EEE,2014B,M,0-35,10-20,Withdrawn,1,0.9998523,High,1
606350,EEE,2014B,M,0-35,10-20,Fail,1,0.9987936,High,1
607413,EEE,2014B,M,0-35,40-50%,Withdrawn,1,0.9998553,High,1
607570,EEE,2014B,M,0-35,10-20,Fail,1,0.9998286,High,1
607703,EEE,2014B,M,0-35,40-50%,Withdrawn,1,0.9998405,High,1
608152,EEE,2014B,F,0-35,90-100%,Pass,0,0.4836399,Medium,0
608694,EEE,2014B,M,0-35,80-90%,Withdrawn,1,0.9998394,High,1
609241,EEE,2014B,F,35-55,20-30%,Withdrawn,1,0.99988246,High,1
609383,EEE,2014B,M,0-35,60-70%,Fail,1,0.8597972,High,1
609450,EEE,2014B,M,0-35,40-50%,Fail,1,0.9148216,High,1
609605,EEE,2014B,M,0-35,70-80%,Withdrawn,1,0.8692744,High,1
609645,EEE,2014B,M,0-35,90-100%,Pass,0,0.5000906,Medium,1
610234,EEE,2014B,M,0-35,50-60%,Distinction,0,0.70468086,High,1
610287,EEE,2014B,M,0-35,80-90%,Withdrawn,1,0.80417204,High,1
610684,EEE,2014B,M,35-55,20-30%,Pass,0,0.30911887,Low,0
610718,EEE,2014B,M,0-35,40-50%,Fail,1,0.9998099,High,1
610927,EEE,2014B,M,0-35,30-40%,Withdrawn,1,0.99976236,High,1
611024,EEE,2014B,F,35-55,?,Pass,0,0.015872123,Low,0
611407,EEE,2014B,M,0-35,90-100%,Pass,0,0.029361501,Low,0
611502,EEE,2014B,M,35-55,60-70%,Distinction,0,0.0052892882,Low,0
611971,EEE,2014B,M,0-35,30-40%,Withdrawn,1,0.99869305,High,1
611999,EEE,2014B,M,0-35,20-30%,Fail,1,0.9730434,High,1
612023,EEE,2014B,M,0-35,30-40%,Fail,1,0.9949484,High,1
612124,EEE,2014B,M,0-35,70-80%,Withdrawn,1,0.9998492,High,1
612127,EEE,2014B,M,0-35,70-80%,Pass,0,0.790824,High,1
612287,EEE,2014B,M,0-35,30-40%,Withdrawn,1,0.99991846,High,1
612327,EEE,2014B,M,0-35,50-60%,Distinction,0,0.014157849,Low,0
612397,EEE,2014B,M,35-55,50-60%,Fail,1,0.99932086,High,1
612449,EEE,2014B,M,35-55,60-70%,Pass,0,0.25128207,Low,0
612644,EEE,2014B,M,0-35,10-20,Pass,0,0.10218089,Low,0
612673,EEE,2014B,M,0-35,20-30%,Fail,1,0.9994301,High,1
612882,EEE,2014B,M,0-35,20-30%,Fail,1,0.98912185,High,1
613091,EEE,2014B,M,0-35,50-60%,Fail,1,0.9993529,High,1
613116,EEE,2014B,F,0-35,70-80%,Fail,1,0.9999064,High,1
613120,EEE,2014B,M,35-55,20-30%,Withdrawn,1,0.999795,High,1
613122,EEE,2014B,M,35-55,30-40%,Pass,0,0.5700763,Medium,1
613133,EEE,2014B,M,0-35,?,Pass,0,0.004063189,Low,0
613213,EEE,2014B,M,35-55,30-40%,Distinction,0,0.047664296,Low,0
613387,EEE,2014B,M,0-35,80-90%,Fail,1,0.9998367,High,1
613501,EEE,2014B,M,0-35,70-80%,Pass,0,0.29127252,Low,0
613790,EEE,2014B,M,35-55,50-60%,Withdrawn,1,0.9997265,High,1
614234,EEE,2014B,M,35-55,60-70%,Distinction,0,0.03212679,Low,0
614245,EEE,2014B,M,35-55,40-50%,Pass,0,0.011210629,Low,0
614754,EEE,2014B,M,0-35,80-90%,Pass,0,0.006404638,Low,0
614952,EEE,2014B,M,0-35,10-20,Withdrawn,1,0.99971074,High,1
615112,EEE,2014B,M,35-55,20-30%,Fail,1,0.9998216,High,1
615229,EEE,2014B,M,0-35,0-10%,Pass,0,0.07920605,Low,0
615242,EEE,2014B,M,0-35,0-10%,Fail,1,0.9903307,High,1
616386,EEE,2014B,M,35-55,10-20,Pass,0,0.124344334,Low,0
616407,EEE,2014B,M,35-55,70-80%,Withdrawn,1,0.9887362,High,1
616439,EEE,2014B,M,0-35,50-60%,Pass,0,0.90579754,High,1
616700,EEE,2014B,M,35-55,30-40%,Withdrawn,1,0.999571,High,1
616708,EEE,2014B,M,0-35,70-80%,Fail,1,0.9995809,High,1
616831,EEE,2014B,M,0-35,0-10%,Distinction,0,0.10877065,Low,0
616927,EEE,2014B,M,0-35,70-80%,Fail,1,0.9994485,High,1
616976,EEE,2014B,M,0-35,80-90%,Withdrawn,1,0.99981683,High,1
617186,EEE,2014B,F,0-35,0-10%,Fail,1,0.9990663,High,1
617309,EEE,2014B,M,0-35,30-40%,Withdrawn,1,0.9998857,High,1
617331,EEE,2014B,M,0-35,0-10%,Withdrawn,1,0.9998155,High,1
617355,EEE,2014B,F,0-35,30-40%,Pass,0,0.0067274487,Low,0
617365,EEE,2014B,M,0-35,20-30%,Distinction,0,0.023716854,Low,0
617418,EEE,2014B,M,0-35,20-30%,Fail,1,0.5520988,Medium,1
617455,EEE,2014B,M,0-35,70-80%,Pass,0,0.08877201,Low,0
617531,EEE,2014B,M,0-35,50-60%,Pass,0,0.14424674,Low,0
617898,EEE,2014B,M,0-35,20-30%,Withdrawn,1,0.9999268,High,1
618078,EEE,2014B,M,0-35,10-20,Fail,1,0.9705037,High,1
618514,EEE,2014B,M,0-35,0-10%,Withdrawn,1,0.99985194,High,1
618571,EEE,2014B,M,35-55,0-10%,Pass,0,0.051583998,Low,0
618583,EEE,2014B,F,0-35,20-30%,Pass,0,0.59746844,Medium,1
618606,EEE,2014B,M,0-35,10-20,Pass,0,0.49659312,Medium,0
618619,EEE,2014B,M,0-35,80-90%,Withdrawn,1,0.99975854,High,1
618701,EEE,2014B,M,0-35,0-10%,Withdrawn,1,0.99988043,High,1
618768,EEE,2014B,M,0-35,80-90%,Withdrawn,1,0.9998636,High,1
618777,EEE,2014B,M,0-35,60-70%,Pass,0,0.002659865,Low,0
618824,EEE,2014B,F,0-35,0-10%,Distinction,0,0.009358241,Low,0
618982,EEE,2014B,M,0-35,50-60%,Pass,0,0.39215922,Medium,0
619006,EEE,2014B,M,0-35,60-70%,Withdrawn,1,0.99927694,High,1
619014,EEE,2014B,M,0-35,30-40%,Pass,0,0.16369444,Low,0
619292,EEE,2014B,M,35-55,?,Distinction,0,0.002203171,Low,0
619369,EEE,2014B,M,0-35,60-70%,Withdrawn,1,0.99973077,High,1
619380,EEE,2014B,M,0-35,50-60%,Pass,0,0.021279763,Low,0
619503,EEE,2014B,M,0-35,70-80%,Pass,0,0.253772,Low,0
619887,EEE,2014B,M,0-35,50-60%,Withdrawn,1,0.99993336,High,1
619927,EEE,2014B,M,0-35,30-40%,Distinction,0,0.006565425,Low,0
619928,EEE,2014B,F,0-35,30-40%,Distinction,0,0.0027069373,Low,0
620215,EEE,2014B,M,0-35,0-10%,Pass,0,0.8134086,High,1
620260,EEE,2014B,M,35-55,30-40%,Fail,1,0.9998275,High,1
620369,EEE,2014B,M,0-35,30-40%,Pass,0,0.6262258,Medium,1
620376,EEE,2014B,M,0-35,40-50%,Withdrawn,1,0.9999291,High,1
620414,EEE,2014B,M,0-35,60-70%,Fail,1,0.5226403,Medium,1
620434,EEE,2014B,M,0-35,60-70%,Withdrawn,1,0.99987316,High,1
620646,EEE,2014B,M,0-35,90-100%,Pass,0,0.3791791,Medium,0
620713,EEE,2014B,M,0-35,10-20,Withdrawn,1,0.9998667,High,1
620716,EEE,2014B,M,0-35,60-70%,Distinction,0,0.007747762,Low,0
620876,EEE,2014B,M,0-35,80-90%,Fail,1,0.99924964,High,1
620916,EEE,2014B,M,0-35,10-20,Fail,1,0.20740491,Low,0
620918,EEE,2014B,M,0-35,0-10%,Withdrawn,1,0.9999136,High,1
620977,EEE,2014B,M,0-35,80-90%,Withdrawn,1,0.9993451,High,1
621401,EEE,2014B,M,0-35,30-40%,Fail,1,0.9998716,High,1
621414,EEE,2014B,M,35-55,40-50%,Pass,0,0.5070599,Medium,1
621619,EEE,2014B,M,0-35,30-40%,Withdrawn,1,0.9999198,High,1
621655,EEE,2014B,M,0-35,70-80%,Pass,0,0.4679918,Medium,0
621853,EEE,2014B,M,0-35,40-50%,Withdrawn,1,0.99987316,High,1
621906,EEE,2014B,M,0-35,80-90%,Fail,1,0.64360416,Medium,1
622015,EEE,2014B,M,0-35,70-80%,Fail,1,0.9661315,High,1
622037,EEE,2014B,M,0-35,20-30%,Fail,1,0.3600955,Medium,0
622280,EEE,2014B,M,35-55,0-10%,Fail,1,0.999471,High,1
622315,EEE,2014B,M,0-35,20-30%,Withdrawn,1,0.9280114,High,1
622368,EEE,2014B,M,35-55,90-100%,Pass,0,0.24941555,Low,0
622398,EEE,2014B,M,0-35,0-10%,Withdrawn,1,0.99995065,High,1
622425,EEE,2014B,M,0-35,40-50%,Pass,0,0.39270005,Medium,0
622609,EEE,2014B,M,0-35,10-20,Pass,0,0.23264188,Low,0
622812,EEE,2014B,M,0-35,70-80%,Distinction,0,0.0079147685,Low,0
622948,EEE,2014B,M,0-35,30-40%,Pass,0,0.5776381,Medium,1
623079,EEE,2014B,M,0-35,50-60%,Pass,0,0.11445177,Low,0
623100,EEE,2014B,M,0-35,40-50%,Pass,0,0.07635638,Low,0
623105,EEE,2014B,M,0-35,60-70%,Fail,1,0.9998994,High,1
623111,EEE,2014B,M,0-35,0-10%,Withdrawn,1,0.9998598,High,1
623115,EEE,2014B,M,0-35,60-70%,Fail,1,0.99917185,High,1
623184,EEE,2014B,F,0-35,80-90%,Fail,1,0.99767476,High,1
623250,EEE,2014B,M,0-35,10-20,Pass,0,0.093905345,Low,0
623421,EEE,2014B,M,0-35,70-80%,Pass,0,0.122829035,Low,0
623562,EEE,2014B,M,0-35,70-80%,Pass,0,0.052079182,Low,0
623609,EEE,2014B,M,35-55,50-60%,Fail,1,0.9996846,High,1
623667,EEE,2014B,M,0-35,30-40%,Pass,0,0.0389831,Low,0
623738,EEE,2014B,M,35-55,20-30%,Fail,1,0.8172434,High,1
623780,EEE,2014B,M,0-35,70-80%,Pass,0,0.07150012,Low,0
623797,EEE,2014B,F,35-55,0-10%,Pass,0,0.13072188,Low,0
623864,EEE,2014B,F,0-35,30-40%,Pass,0,0.041995604,Low,0
623940,EEE,2014B,M,0-35,20-30%,Fail,1,0.99939203,High,1
624034,EEE,2014B,M,0-35,70-80%,Withdrawn,1,0.99992466,High,1
624050,EEE,2014B,M,0-35,50-60%,Withdrawn,1,0.9999211,High,1
624092,EEE,2014B,M,0-35,70-80%,Fail,1,0.6922852,High,1
624126,EEE,2014B,M,0-35,90-100%,Withdrawn,1,0.99975103,High,1
624153,EEE,2014B,M,0-35,80-90%,Fail,1,0.9826909,High,1
624266,EEE,2014B,F,0-35,40-50%,Withdrawn,1,0.9999279,High,1
624384,EEE,2014B,M,0-35,50-60%,Withdrawn,1,0.99989474,High,1
624441,EEE,2014B,M,0-35,90-100%,Pass,0,0.028820908,Low,0
624469,EEE,2014B,M,35-55,70-80%,Pass,0,0.394695,Medium,0
624782,EEE,2014B,F,0-35,30-40%,Pass,0,0.45844108,Medium,0
625067,EEE,2014B,M,0-35,90-100%,Pass,0,0.08657662,Low,0
625121,EEE,2014B,M,0-35,70-80%,Withdrawn,1,0.9999342,High,1
625126,EEE,2014B,M,0-35,80-90%,Pass,0,0.53162086,Medium,1
625174,EEE,2014B,F,0-35,40-50%,Distinction,0,0.01185211,Low,0
625207,EEE,2014B,M,0-35,0-10%,Withdrawn,1,0.9999331,High,1
625213,EEE,2014B,M,0-35,50-60%,Fail,1,0.8458075,High,1
625476,EEE,2014B,M,0-35,60-70%,Distinction,0,0.6397077,Medium,1
625527,EEE,2014B,M,0-35,70-80%,Pass,0,0.67144006,High,1
625541,EEE,2014B,M,0-35,20-30%,Pass,0,0.1864091,Low,0
625740,EEE,2014B,M,0-35,30-40%,Pass,0,0.44141537,Medium,0
625774,EEE,2014B,M,35-55,0-10%,Withdrawn,1,0.99983287,High,1
625785,EEE,2014B,M,0-35,90-100%,Withdrawn,1,0.74726176,High,1
625790,EEE,2014B,M,0-35,70-80%,Fail,1,0.9968053,High,1
625841,EEE,2014B,M,0-35,20-30%,Fail,1,0.9998678,High,1
625861,EEE,2014B,M,0-35,50-60%,Pass,0,0.16888301,Low,0
625884,EEE,2014B,M,0-35,40-50%,Withdrawn,1,0.9997973,High,1
625901,EEE,2014B,M,35-55,40-50%,Withdrawn,1,0.9998617,High,1
625950,EEE,2014B,M,0-35,20-30%,Withdrawn,1,0.99994445,High,1
625953,EEE,2014B,M,35-55,10-20,Pass,0,0.69141924,High,1
625975,EEE,2014B,M,0-35,50-60%,Fail,1,0.9997459,High,1
626022,EEE,2014B,F,0-35,40-50%,Withdrawn,1,0.98418194,High,1
626055,EEE,2014B,F,0-35,10-20,Fail,1,0.9990101,High,1
626183,EEE,2014B,M,0-35,0-10%,Pass,0,0.52518713,Medium,1
626296,EEE,2014B,M,0-35,80-90%,Pass,0,0.47690347,Medium,0
626407,EEE,2014B,M,0-35,20-30%,Pass,0,0.14877614,Low,0
626444,EEE,2014B,M,0-35,50-60%,Withdrawn,1,0.99991953,High,1
626494,EEE,2014B,M,0-35,50-60%,Fail,1,0.9997955,High,1
626516,EEE,2014B,M,35-55,60-70%,Fail,1,0.8108526,High,1
626519,EEE,2014B,M,0-35,70-80%,Pass,0,0.07146339,Low,0
626625,EEE,2014B,M,0-35,50-60%,Pass,0,0.91080254,High,1
626714,EEE,2014B,M,0-35,70-80%,Pass,0,0.25818175,Low,0
626749,EEE,2014B,M,0-35,20-30%,Pass,0,0.15061334,Low,0
626753,EEE,2014B,M,0-35,0-10%,Pass,0,0.35007697,Medium,0
626768,EEE,2014B,M,35-55,40-50%,Pass,0,0.5555594,Medium,1
626772,EEE,2014B,M,0-35,70-80%,Fail,1,0.9998479,High,1
626789,EEE,2014B,M,0-35,40-50%,Withdrawn,1,0.99987674,High,1
626877,EEE,2014B,M,0-35,40-50%,Pass,0,0.44147566,Medium,0
626906,EEE,2014B,M,0-35,90-100%,Fail,1,0.9997428,High,1
626998,EEE,2014B,M,0-35,30-40%,Withdrawn,1,0.67989314,High,1
627160,EEE,2014B,F,0-35,10-20,Withdrawn,1,0.9999497,High,1
627168,EEE,2014B,M,0-35,60-70%,Withdrawn,1,0.99972063,High,1
627290,EEE,2014B,M,0-35,80-90%,Fail,1,0.9574358,High,1
627387,EEE,2014B,M,0-35,50-60%,Pass,0,0.2646166,Low,0
627390,EEE,2014B,M,0-35,30-40%,Withdrawn,1,0.99977785,High,1
627399,EEE,2014B,F,0-35,0-10%,Distinction,0,0.02051428,Low,0
627401,EEE,2014B,M,0-35,40-50%,Distinction,0,0.022645473,Low,0
627450,EEE,2014B,M,0-35,?,Pass,0,0.19449924,Low,0
627461,EEE,2014B,M,0-35,50-60%,Fail,1,0.9997681,High,1
627471,EEE,2014B,F,0-35,50-60%,Pass,0,0.010070027,Low,0
627500,EEE,2014B,M,0-35,80-90%,Withdrawn,1,0.98618096,High,1
627516,EEE,2014B,M,35-55,50-60%,Pass,0,0.62485194,Medium,1
627636,EEE,2014B,M,0-35,80-90%,Pass,0,0.60157686,Medium,1
627711,EEE,2014B,M,0-35,10-20,Pass,0,0.9012675,High,1
627750,EEE,2014B,F,0-35,40-50%,Pass,0,0.3072929,Low,0
627907,EEE,2014B,M,0-35,10-20,Pass,0,0.8504298,High,1
627961,EEE,2014B,M,0-35,40-50%,Fail,1,0.9987424,High,1
628054,EEE,2014B,M,35-55,40-50%,Withdrawn,1,0.9148423,High,1
628214,EEE,2014B,M,0-35,70-80%,Withdrawn,1,0.9997913,High,1
628300,EEE,2014B,M,0-35,40-50%,Pass,0,0.14412484,Low,0
628366,EEE,2014B,M,0-35,40-50%,Withdrawn,1,0.99970067,High,1
628527,EEE,2014B,M,0-35,30-40%,Withdrawn,1,0.9995989,High,1
628677,EEE,2014B,F,35-55,70-80%,Withdrawn,1,0.99964535,High,1
628686,EEE,2014B,M,0-35,40-50%,Withdrawn,1,0.99988294,High,1
628718,EEE,2014B,M,0-35,60-70%,Pass,0,0.59225446,Medium,1
628777,EEE,2014B,M,0-35,50-60%,Pass,0,0.1363548,Low,0
