id_student,code_module,is_at_risk,risk_score,risk_tier,predicted_risk,top_reason,top_shap,reason_2,reason_3,engagement_span,dropout_modules,mean_score,active_days,engagement_decline
628366,EEE,1,0.99978536,High,1,engagement_span,3.3021746,engagement_decline,dropout_modules,71.0,3,72.0,19.0,0.9976076555023924
628527,EEE,1,0.9995989,High,1,engagement_span,3.7388356,engagement_decline,dropout_modules,101.0,2,75.6,46.0,0.998859749144812
628677,EEE,1,0.99964535,High,1,engagement_span,2.912491,engagement_decline,dropout_modules,175.0,2,85.5,66.0,0.8579960185799602
628686,EEE,1,0.99988294,High,1,engagement_span,3.0830584,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
628718,EEE,0,0.59225446,Medium,1,engagement_span,1.380649,dropout_modules,num_unsubmitted,243.0,1,64.66666666666667,56.0,0.4490196078431372
628777,EEE,0,0.1363548,Low,0,engagement_span,1.1763481,num_unsubmitted,dropout_modules,252.0,0,72.58333333333333,58.0,-0.0581542351453855
628910,EEE,0,0.026626363,Low,0,engagement_span,1.4861625,dropout_modules,num_unsubmitted,282.0,0,77.41666666666667,188.0,-0.510812390414962
628914,EEE,1,0.9997055,High,1,engagement_span,3.5177596,engagement_decline,late_clicks,63.0,0,56.0,25.0,0.998220640569395
628938,EEE,1,0.99991834,High,1,engagement_span,2.772871,engagement_decline,mean_score,48.0,2,0.0,10.0,0.994535519125683
628959,EEE,0,0.016916825,Low,0,engagement_span,1.9127584,mean_score,dropout_modules,251.0,0,89.66666666666667,76.0,0.1371308016877637
628993,EEE,1,0.99984694,High,1,engagement_span,3.187056,mean_score,dropout_modules,0.0,2,0.0,0.0,0.0
629081,EEE,1,0.9921347,High,1,engagement_span,4.0666986,engagement_decline,dropout_modules,117.0,0,81.4,18.0,0.8487394957983193
629089,EEE,1,0.9994437,High,1,engagement_span,3.5879824,engagement_decline,num_unsubmitted,140.0,0,76.66666666666667,18.0,0.9873015873015872
629202,EEE,0,0.010852849,Low,0,engagement_span,1.2180158,mean_score,dropout_modules,239.0,0,91.75,77.0,-0.5920177383592018
629234,EEE,1,0.9997402,High,1,engagement_span,3.0912836,mean_score,late_clicks,0.0,1,0.0,0.0,0.0
629283,EEE,1,0.999835,High,1,engagement_span,2.888326,engagement_decline,mean_score,29.0,1,0.0,13.0,0.9972826086956522
629342,EEE,1,0.5887025,Medium,1,dropout_modules,1.5399902,engagement_span,early_clicks,240.0,1,72.1,131.0,-0.1778929188255613
629421,EEE,1,0.99986875,High,1,engagement_span,3.2370183,mean_score,dropout_modules,0.0,2,0.0,0.0,0.0
629500,EEE,1,0.9230796,High,1,dropout_modules,2.2508812,submission_rate,mean_score,221.0,1,86.5,57.0,0.2496328928046989
629506,EEE,0,0.022045985,Low,0,engagement_span,1.9428105,mean_score,dropout_modules,248.0,0,83.75,79.0,0.2574916759156492
629601,EEE,0,0.62272745,Medium,1,dropout_modules,1.3334574,engagement_span,clicks_per_day,240.0,1,72.25,80.0,-0.1186131386861313
629623,EEE,1,0.9999114,High,1,engagement_span,2.8003652,engagement_decline,mean_score,31.0,2,0.0,5.0,0.9946524064171124
629627,EEE,1,0.9996493,High,1,engagement_span,3.5364807,engagement_decline,dropout_modules,65.0,1,92.0,31.0,0.9985974754558204
629628,EEE,1,0.999889,High,1,engagement_span,2.8301976,engagement_decline,mean_score,18.0,2,0.0,7.0,0.9956140350877192
629654,EEE,0,0.38302928,Medium,0,engagement_span,1.1496087,min_score,dropout_modules,244.0,0,65.63636363636364,75.0,0.3254493850520341
629753,EEE,0,0.0023355482,Low,0,engagement_span,1.8072655,mean_score,dropout_modules,246.0,0,92.0,193.0,-0.8119387216059165
629765,EEE,1,0.9998691,High,1,engagement_span,3.1528058,mean_score,late_clicks,0.0,1,0.0,0.0,0.0
629887,EEE,1,0.99991536,High,1,engagement_span,2.8730593,engagement_decline,mean_score,27.0,2,0.0,3.0,0.9852941176470588
629893,EEE,1,0.99983287,High,1,engagement_span,3.181779,mean_score,dropout_modules,0.0,2,0.0,0.0,0.0
629906,EEE,1,0.86650634,High,1,mean_score,1.3873138,engagement_span,dropout_modules,253.0,1,42.0,95.0,0.0882140274765003
630047,EEE,0,0.10855985,Low,0,engagement_span,1.3567878,early_clicks,dropout_modules,255.0,0,75.22222222222223,178.0,-0.1508550488599348
630086,EEE,0,0.042491794,Low,0,engagement_span,1.2544862,num_unsubmitted,dropout_modules,255.0,0,76.76923076923077,94.0,-0.5305917753259779
630120,EEE,1,0.99978596,High,1,engagement_span,3.1033256,mean_score,late_clicks,0.0,1,0.0,0.0,0.0
630165,EEE,0,0.55221707,Medium,1,engagement_span,1.4243653,dropout_modules,early_clicks,256.0,1,69.71428571428571,115.0,0.1853479853479853
630416,EEE,1,0.9998878,High,1,engagement_span,2.89623,mean_score,engagement_decline,15.0,1,0.0,2.0,0.9166666666666666
630449,EEE,0,0.14969826,Low,0,engagement_span,1.1828827,min_score,dropout_modules,245.0,0,72.58333333333333,103.0,0.0631399317406143
630514,EEE,1,0.99992263,High,1,engagement_span,2.9247613,engagement_decline,mean_score,29.0,2,0.0,2.0,0.9782608695652174
630540,EEE,1,0.9970964,High,1,mean_score,1.9480319,dropout_modules,engagement_span,216.0,2,36.3,90.0,0.6231386025200458
630573,EEE,1,0.9997416,High,1,engagement_span,3.3209398,engagement_decline,dropout_modules,85.0,2,56.333333333333336,31.0,0.9992464204973625
630585,EEE,1,0.8423733,High,1,engagement_span,1.2475846,mean_score,engagement_decline,252.0,0,52.5,78.0,0.6699551569506726
630606,EEE,0,0.36977562,Medium,0,engagement_span,1.2932996,early_clicks,min_score,246.0,0,65.4,104.0,-0.0733082706766917
630635,EEE,0,0.4473372,Medium,0,engagement_span,0.669862,min_score,num_unsubmitted,237.0,0,66.33333333333333,102.0,0.1577380952380952
630657,EEE,1,0.9992092,High,1,engagement_span,3.4569373,engagement_decline,num_unsubmitted,116.0,1,69.33333333333333,24.0,0.9655172413793104
630696,EEE,1,0.9996606,High,1,engagement_span,3.4856198,engagement_decline,submission_rate,128.0,0,57.5,62.0,0.9867695700110254
630722,EEE,0,0.03460646,Low,0,engagement_span,1.9911042,dropout_modules,min_score,259.0,0,76.0,96.0,0.1751552795031055
630825,EEE,1,0.9997743,High,1,engagement_span,2.9936912,engagement_decline,mean_score,37.0,0,0.0,10.0,0.9935897435897436
630888,EEE,0,0.50976014,Medium,1,dropout_modules,1.4384134,engagement_span,num_modules_registered,244.0,1,74.2,50.0,-0.0993975903614457
630900,EEE,0,0.18534704,Low,0,engagement_span,1.4249773,early_clicks,dropout_modules,264.0,0,69.54545454545455,174.0,0.1168177240684793
630980,EEE,1,0.9997309,High,1,engagement_span,3.298944,engagement_decline,num_unsubmitted,24.0,1,93.0,4.0,0.9897959183673468
631016,EEE,0,0.69626427,High,1,engagement_span,1.539949,dropout_modules,studied_credits,253.0,1,73.0,179.0,0.1261974177426072
631051,EEE,1,0.99992967,High,1,engagement_span,2.888162,engagement_decline,mean_score,42.0,2,0.0,6.0,0.9876543209876544
631073,EEE,0,0.14249359,Low,0,engagement_span,1.3012693,num_unsubmitted,min_score,279.0,0,75.92307692307692,92.0,0.196031746031746
631117,EEE,0,0.00331057,Low,0,engagement_span,1.6089816,mean_score,dropout_modules,279.0,0,92.6153846153846,190.0,-0.0744274809160305
631334,EEE,0,0.0055383784,Low,0,engagement_span,1.3131882,mean_score,num_unsubmitted,250.0,0,91.6923076923077,91.0,-0.4317073170731707
631356,EEE,0,0.63947195,Medium,1,dropout_modules,1.841408,engagement_span,mean_score,231.0,1,88.0,91.0,-0.6107692307692307
631453,EEE,0,0.42123473,Medium,0,engagement_span,1.1507728,mean_score,min_score,244.0,0,56.76923076923077,110.0,-0.1369426751592356
631509,EEE,0,0.009868704,Low,0,engagement_span,1.9425701,dropout_modules,mean_score,255.0,0,81.0,142.0,-0.1596091205211726
631655,EEE,0,0.18749838,Low,0,engagement_span,1.1804316,num_unsubmitted,early_clicks,242.0,0,73.84615384615384,85.0,-0.0188067444876783
631657,EEE,1,0.99974567,High,1,engagement_span,3.157572,mean_score,dropout_modules,0.0,2,0.0,0.0,0.0
631807,EEE,1,0.9982534,High,1,engagement_span,2.7130477,engagement_decline,num_unsubmitted,159.0,1,74.5,40.0,0.8618421052631579
632004,EEE,0,0.031253837,Low,0,engagement_span,1.3274574,dropout_modules,num_unsubmitted,286.0,0,76.23076923076923,154.0,-1.345679012345679
632074,EEE,0,0.0087803705,Low,0,engagement_span,1.4523852,mean_score,dropout_modules,276.0,0,88.28,171.0,-0.6544684129429892
632083,EEE,0,0.013769362,Low,0,engagement_span,1.6206572,mean_score,num_unsubmitted,285.0,0,79.76923076923077,220.0,0.1213542728941464
632111,EEE,0,0.11479792,Low,0,engagement_span,1.1164111,num_unsubmitted,dropout_modules,244.0,0,70.92307692307692,90.0,-0.7380607814761215
632133,EEE,1,0.99448365,High,1,engagement_span,2.9284186,dropout_modules,engagement_decline,165.0,2,76.4,45.0,0.7682584269662921
632135,EEE,1,0.99423707,High,1,engagement_span,3.5838375,dropout_modules,active_day_rate,131.0,2,70.2,27.0,0.5974025974025974
632312,EEE,1,0.9985025,High,1,engagement_span,3.6179006,engagement_decline,dropout_modules,151.0,1,72.6,40.0,0.8387096774193549
632329,EEE,1,0.999754,High,1,engagement_span,3.3303065,engagement_decline,dropout_modules,70.0,1,65.0,39.0,0.9985994397759104
632376,EEE,1,0.9998086,High,1,engagement_span,3.4996579,engagement_decline,dropout_modules,64.0,1,99.0,16.0,0.9975429975429976
632389,EEE,0,0.5804714,Medium,1,dropout_modules,1.9290502,engagement_span,studied_credits,258.0,1,87.5,136.0,-0.8710134656272147
632459,EEE,0,0.46097827,Medium,0,early_clicks,0.6451737,engagement_span,num_unsubmitted,233.0,0,65.33333333333333,113.0,0.4201550387596899
632641,EEE,0,0.27518687,Low,0,engagement_span,1.379872,dropout_modules,min_score,258.0,1,62.8,64.0,-0.3888888888888889
632700,EEE,0,0.8662605,High,1,dropout_modules,1.446609,engagement_decline,early_clicks,227.0,1,84.16666666666667,110.0,0.4550473186119874
632780,EEE,1,0.99990225,High,1,engagement_span,2.844699,engagement_decline,mean_score,19.0,2,0.0,5.0,0.9891304347826086
632800,EEE,1,0.69167805,High,1,engagement_decline,0.8339911,early_clicks,engagement_span,232.0,0,84.0,74.0,0.4030184460592509
632883,EEE,0,0.030620951,Low,0,engagement_span,1.8155131,dropout_modules,mean_score,242.0,0,79.25,67.0,0.1144200626959247
632889,EEE,1,0.99985266,High,1,engagement_span,2.912011,engagement_decline,mean_score,4.0,2,0.0,3.0,0.9166666666666666
632904,EEE,0,0.058768485,Low,0,engagement_span,1.8547088,mean_score,dropout_modules,255.0,0,87.0,114.0,0.3838896952104499
632977,EEE,0,0.030899582,Low,0,engagement_span,1.1324586,dropout_modules,mean_score,239.0,0,79.75,72.0,-0.52046783625731
633107,EEE,0,0.023685327,Low,0,mean_score,1.0195767,engagement_span,dropout_modules,232.0,0,86.25,67.0,0.1217948717948717
633259,EEE,1,0.9997696,High,1,engagement_span,3.8284543,engagement_decline,num_unsubmitted,110.0,0,94.0,22.0,0.9702970297029704
633270,EEE,0,0.042417567,Low,0,engagement_span,1.2722398,num_unsubmitted,dropout_modules,255.0,0,73.6923076923077,115.0,-0.3815028901734104
633304,EEE,0,0.17581885,Low,0,engagement_span,1.8003875,engagement_decline,num_assessments,246.0,0,81.66666666666667,55.0,0.5752212389380531
633310,EEE,0,0.68756276,High,1,mean_score,0.8056673,engagement_span,early_clicks,239.0,0,58.09090909090909,64.0,0.5348837209302325
633330,EEE,1,0.99981886,High,1,engagement_span,2.983838,engagement_decline,mean_score,36.0,0,0.0,11.0,0.986842105263158
633334,EEE,1,0.6709675,High,1,engagement_span,1.2757605,mean_score,score_trend,245.0,0,49.125,78.0,0.4453248811410459
633395,EEE,1,0.9998293,High,1,engagement_span,3.2344956,engagement_decline,mean_score,95.0,0,40.0,16.0,0.9976019184652278
633432,EEE,1,0.9965037,High,1,engagement_span,2.6956658,mean_score,dropout_modules,166.0,1,42.16666666666666,33.0,0.7516198704103672
633455,EEE,0,0.55200255,Medium,1,engagement_span,1.2706494,dropout_modules,early_clicks,244.0,1,64.2,74.0,0.4618129907209136
633511,EEE,0,0.22891574,Low,0,engagement_span,1.4162635,min_score,dropout_modules,286.0,0,67.33333333333333,131.0,-0.1788472964943553
633530,EEE,1,0.99680907,High,1,engagement_span,2.8478022,dropout_modules,num_unsubmitted,169.0,1,88.66666666666667,44.0,0.6893063583815029
633544,EEE,0,0.16537483,Low,0,engagement_span,1.3344792,mean_score,min_score,279.0,0,60.92307692307692,117.0,-0.4169215086646279
633605,EEE,0,0.21289742,Low,0,engagement_span,1.1952008,dropout_modules,engagement_decline,235.0,0,72.0,27.0,0.3939393939393939
633634,EEE,0,0.4344772,Medium,0,engagement_span,1.1385593,mean_score,min_score,245.0,0,60.09090909090909,112.0,-0.1538461538461538
633637,EEE,1,0.99977726,High,1,engagement_span,3.4607995,engagement_decline,num_unsubmitted,86.0,0,56.5,17.0,0.9972826086956522
633695,EEE,0,0.004792751,Low,0,engagement_span,1.3953029,mean_score,dropout_modules,248.0,0,96.23076923076924,153.0,-0.0082918739635157
633716,EEE,0,0.64018404,Medium,1,dropout_modules,1.1000121,engagement_span,engagement_decline,234.0,1,66.8,42.0,0.6422110552763819
633746,EEE,0,0.017289316,Low,0,engagement_span,1.558747,dropout_modules,num_unsubmitted,280.0,0,78.92307692307692,181.0,-0.5612009237875288
633859,EEE,1,0.99988925,High,1,engagement_span,3.0448132,engagement_decline,mean_score,67.0,2,0.0,20.0,0.9986577181208054
633998,EEE,0,0.16364914,Low,0,engagement_span,0.71188,mean_score,early_clicks,228.0,0,83.22222222222223,83.0,0.0614814814814814
634040,EEE,1,0.9986432,High,1,engagement_span,3.7568336,engagement_decline,late_clicks,91.0,0,58.0,51.0,0.9992603550295858
634083,EEE,1,0.99968636,High,1,engagement_span,3.1475434,mean_score,dropout_modules,0.0,2,0.0,0.0,0.0
634193,EEE,0,0.65899915,Medium,1,dropout_modules,1.7766756,engagement_span,studied_credits,254.0,1,85.16666666666667,93.0,0.0980207351555136
634216,EEE,0,0.0066432836,Low,0,engagement_span,1.4215705,mean_score,dropout_modules,258.0,0,91.53846153846152,150.0,-0.182741116751269
634241,EEE,0,0.113183245,Low,0,engagement_span,1.4330009,min_score,num_unsubmitted,259.0,0,77.92307692307692,143.0,0.2136752136752136
634309,EEE,0,0.2670485,Low,0,engagement_span,1.6684088,early_clicks,num_modules_registered,258.0,0,76.28571428571429,90.0,0.1059644670050761
634318,EEE,0,0.007973366,Low,0,mean_score,1.2055653,engagement_span,dropout_modules,236.0,0,94.25,86.0,-0.3736654804270463
634433,EEE,1,0.99924684,High,1,engagement_span,3.9843001,engagement_decline,late_clicks,107.0,0,68.5,36.0,0.985632183908046
634570,EEE,0,0.021809123,Low,0,engagement_span,1.5416696,mean_score,dropout_modules,247.0,0,83.88888888888889,153.0,-0.0974729241877256
634578,EEE,1,0.9978509,High,1,engagement_span,3.8008132,dropout_modules,engagement_decline,144.0,2,91.42857142857144,95.0,0.8330011956954962
634600,EEE,0,0.25523853,Low,0,engagement_span,1.3507513,avg_daily_clicks,dropout_modules,268.0,0,70.25,130.0,-0.4389496717724289
634737,EEE,1,0.9674761,High,1,dropout_modules,1.2622349,engagement_span,score_std,210.0,1,66.2,43.0,0.3444444444444444
634744,EEE,1,0.98486644,High,1,engagement_span,2.7576222,engagement_decline,num_unsubmitted,181.0,0,65.25,35.0,0.7371794871794872
634817,EEE,0,0.42565763,Medium,0,dropout_modules,1.5171747,engagement_span,num_unsubmitted,245.0,1,70.2,101.0,0.0176817288801571
634862,EEE,1,0.07953107,Low,0,engagement_span,1.1951565,dropout_modules,mean_score,249.0,0,81.75,138.0,-0.4692802808660035
634869,EEE,0,0.065297976,Low,0,engagement_span,1.7040741,dropout_modules,mean_score,244.0,0,74.75,71.0,-0.0728241563055062
635041,EEE,0,0.35220188,Medium,0,engagement_span,1.4148678,dropout_modules,mean_score,258.0,1,55.0,105.0,0.0160919540229885
635043,EEE,0,0.019394843,Low,0,mean_score,1.1793586,engagement_span,num_unsubmitted,237.0,0,89.15384615384616,82.0,0.1417673235855054
635109,EEE,0,0.053856935,Low,0,engagement_span,1.2644699,dropout_modules,num_unsubmitted,258.0,0,68.46153846153847,120.0,-0.5485714285714286
635515,EEE,1,0.9988481,High,1,engagement_span,3.9716177,engagement_decline,num_unsubmitted,132.0,0,86.75,38.0,0.9496268656716418
996047,EEE,0,0.02575807,Low,0,engagement_span,1.751991,dropout_modules,mean_score,253.0,0,81.0,74.0,-1.284848484848485
1268772,EEE,0,0.40166208,Medium,0,engagement_span,0.8500753,dropout_modules,early_clicks,235.0,0,77.0,68.0,-0.136094674556213
1410398,EEE,0,0.13833338,Low,0,engagement_span,1.0125531,dropout_modules,engagement_decline,234.0,0,67.75,53.0,-0.7557251908396947
1457691,EEE,0,0.15234993,Low,0,engagement_span,0.9421077,mean_score,dropout_modules,228.0,0,83.66666666666667,102.0,-0.1257485029940119
1500950,EEE,0,0.0056344178,Low,0,engagement_span,1.6943069,mean_score,dropout_modules,244.0,0,91.75,97.0,-1.62532637075718
1573624,EEE,0,0.13525526,Low,0,engagement_span,1.127736,dropout_modules,studied_credits,239.0,0,75.5,86.0,-0.0037688442211055
1618172,EEE,0,0.0041896817,Low,0,engagement_span,1.7136874,score_std,dropout_modules,249.0,0,83.5,54.0,-1.8952618453865335
1644328,EEE,1,0.99979264,High,1,engagement_span,3.3732293,engagement_decline,dropout_modules,57.0,2,68.5,23.0,0.9986666666666668
1661805,EEE,0,0.0031467031,Low,0,engagement_span,1.7653981,mean_score,dropout_modules,248.0,0,94.25,152.0,-0.8777589134125636
1663815,EEE,1,0.99939597,High,1,engagement_span,3.8526967,engagement_decline,num_unsubmitted,114.0,0,83.0,27.0,0.981675392670157
1664171,EEE,1,0.99552506,High,1,engagement_decline,1.7014604,engagement_span,dropout_modules,268.0,1,92.0,17.0,0.993127147766323
1664810,EEE,1,0.9998448,High,1,engagement_span,3.239766,mean_score,dropout_modules,0.0,2,0.0,0.0,0.0
1683692,EEE,1,0.99967957,High,1,engagement_span,3.023479,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
1700371,EEE,0,0.011823149,Low,0,engagement_span,1.8660837,dropout_modules,mean_score,257.0,0,81.5,98.0,-0.719
1763786,EEE,0,0.0021219288,Low,0,engagement_span,1.8893774,mean_score,dropout_modules,251.0,0,95.5,146.0,-0.8956127080181543
1780737,EEE,1,0.9998093,High,1,engagement_span,3.6587458,engagement_decline,num_unsubmitted,92.0,1,65.5,38.0,0.9990412272291468
1789319,EEE,0,0.031188386,Low,0,engagement_span,1.908764,dropout_modules,mean_score,254.0,0,78.25,112.0,-0.0643033800494641
1810414,EEE,0,0.3691907,Medium,0,engagement_span,1.1612341,mean_score,min_score,256.0,0,60.76923076923077,97.0,-0.1434343434343434
1828112,EEE,1,0.9998858,High,1,engagement_span,3.272425,engagement_decline,num_unsubmitted,13.0,1,50.0,6.0,0.9978902953586498
1839181,EEE,0,0.0022026573,Low,0,engagement_span,1.7960285,mean_score,dropout_modules,254.0,0,88.75,64.0,-1.1741573033707866
1861830,EEE,0,0.0057250597,Low,0,engagement_span,2.0426872,mean_score,dropout_modules,253.0,0,92.5,124.0,0.1327116212338594
1863564,EEE,1,0.99983644,High,1,engagement_span,3.151399,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
1878160,EEE,1,0.9998691,High,1,engagement_span,3.2160268,mean_score,late_clicks,0.0,1,0.0,0.0,0.0
1894419,EEE,1,0.8313071,High,1,engagement_span,1.2420884,dropout_modules,mean_score,244.0,1,48.5,63.0,0.5683382497541789
1908526,EEE,1,0.9990971,High,1,engagement_span,3.452677,mean_score,late_clicks,0.0,0,0.0,0.0,0.0
2002664,EEE,0,0.044272516,Low,0,engagement_span,1.0046117,dropout_modules,mean_score,239.0,0,80.75,106.0,-0.6567164179104478
2026585,EEE,0,0.004952399,Low,0,engagement_span,1.5965681,mean_score,dropout_modules,287.0,0,85.53846153846153,252.0,-0.6979376257545271
2064873,EEE,0,0.011568162,Low,0,engagement_span,1.2948334,mean_score,dropout_modules,256.0,0,86.53846153846153,208.0,-0.0316953839608593
2139273,EEE,0,0.73135287,High,1,dropout_modules,1.8659772,engagement_span,num_assessments,239.0,2,65.2,50.0,-0.0168421052631578
2187588,EEE,0,0.9382791,High,1,engagement_span,1.6174109,num_unsubmitted,engagement_decline,257.0,1,82.75,101.0,0.6157443491816056
2188680,EEE,1,0.99982494,High,1,engagement_span,2.914283,engagement_decline,mean_score,22.0,2,0.0,16.0,0.998463901689708
2198914,EEE,0,0.1430895,Low,0,engagement_span,1.1876031,dropout_modules,active_days,237.0,0,76.5,53.0,-0.2677902621722846
2249143,EEE,0,0.09341664,Low,0,engagement_span,1.697006,dropout_modules,late_clicks,254.0,0,72.0,86.0,-0.1589648798521257
2295254,EEE,1,0.9998791,High,1,engagement_span,3.1783078,mean_score,late_clicks,0.0,1,0.0,0.0,0.0
2329539,EEE,1,0.99987674,High,1,engagement_span,2.8338068,engagement_decline,mean_score,43.0,2,0.0,13.0,0.997289972899729
2359504,EEE,1,0.9995987,High,1,engagement_span,3.8614924,engagement_decline,num_unsubmitted,71.0,0,80.0,22.0,0.9982817869415808
2364637,EEE,0,0.5177739,Medium,1,engagement_span,1.656172,num_unsubmitted,num_assessments,247.0,0,73.0,32.0,0.3571428571428571
2376512,EEE,0,0.026850194,Low,0,engagement_span,1.3724552,mean_score,num_unsubmitted,257.0,0,80.0,116.0,-0.1228851291184327
2384615,EEE,1,0.9998691,High,1,engagement_span,3.3087852,mean_score,dropout_modules,0.0,3,0.0,0.0,0.0
2388492,EEE,1,0.9998965,High,1,engagement_span,2.811184,mean_score,engagement_decline,15.0,1,0.0,9.0,0.9949748743718592
2391004,EEE,0,0.13038708,Low,0,engagement_span,1.26285,dropout_modules,num_unsubmitted,246.0,0,77.08333333333333,55.0,-0.1693548387096774
2434339,EEE,0,0.016315874,Low,0,engagement_span,1.1457497,mean_score,dropout_modules,238.0,0,97.25,50.0,-0.9302325581395348
2455893,EEE,0,0.044929404,Low,0,engagement_span,1.8423502,dropout_modules,mean_score,254.0,0,80.0,90.0,-0.3398328690807799
2472178,EEE,1,0.96443397,High,1,engagement_decline,1.7053957,engagement_span,num_unsubmitted,208.0,0,91.0,70.0,0.790258449304175
2478799,EEE,1,0.9983176,High,1,engagement_span,3.4366996,engagement_decline,late_clicks,104.0,1,51.5,28.0,0.9984662576687116
2492827,EEE,0,0.2594459,Low,0,engagement_span,1.6228744,dropout_modules,min_score,256.0,0,68.5,93.0,0.2047531992687385
2520067,EEE,1,0.99971753,High,1,engagement_span,3.3497975,engagement_decline,dropout_modules,126.0,1,95.0,33.0,0.9318936877076412
2554047,EEE,1,0.9998821,High,1,engagement_span,2.8271492,mean_score,engagement_decline,0.0,1,0.0,1.0,0.9375
2567038,EEE,0,0.032741874,Low,0,engagement_span,1.3072258,mean_score,dropout_modules,246.0,0,82.33333333333333,94.0,-0.5549389567147613
2569912,EEE,1,0.99991167,High,1,engagement_span,2.8832982,mean_score,engagement_decline,0.0,2,0.0,1.0,0.9166666666666666
2577893,EEE,0,0.0155420285,Low,0,engagement_span,1.6670139,dropout_modules,engagement_decline,248.0,0,75.0,163.0,-1.556114745848012
2595665,EEE,0,0.009939365,Low,0,engagement_span,1.9369273,dropout_modules,mean_score,257.0,0,80.5,59.0,-0.2157221206581352
2600862,EEE,0,0.017514423,Low,0,mean_score,1.2335596,engagement_span,dropout_modules,238.0,0,90.0,64.0,-0.9593984962406016
2603195,EEE,0,0.3184365,Low,0,mean_score,0.91443646,engagement_span,dropout_modules,229.0,0,58.333333333333336,68.0,0.0160857908847185
2613219,EEE,1,0.96273184,High,1,engagement_decline,2.2604818,score_std,num_unsubmitted,221.0,0,69.25,31.0,0.8357588357588358
2619011,EEE,1,0.9996642,High,1,engagement_span,3.0208979,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
2620661,EEE,0,0.052231587,Low,0,engagement_span,1.3052036,dropout_modules,num_unsubmitted,287.0,0,73.91666666666667,98.0,-0.4180555555555555
2632165,EEE,0,0.050510343,Low,0,engagement_span,1.6033565,dropout_modules,engagement_decline,254.0,0,71.25,112.0,-1.5721231766612642
2642697,EEE,0,0.0023566666,Low,0,engagement_span,1.9833043,mean_score,dropout_modules,253.0,0,91.25,102.0,-0.2928015564202335
2647314,EEE,0,0.029335108,Low,0,engagement_span,1.9302448,dropout_modules,early_clicks,252.0,0,75.75,138.0,0.235754189944134
2662742,EEE,1,0.99985695,High,1,engagement_span,3.0900216,engagement_decline,mean_score,3.0,0,0.0,2.0,0.9838709677419356
28770,EEE,1,0.9995074,High,1,engagement_span,3.499114,mean_score,late_clicks,0.0,0,0.0,0.0,0.0
46048,EEE,1,0.9999068,High,1,engagement_span,2.86339,mean_score,engagement_decline,0.0,1,0.0,1.0,0.9230769230769232
47061,EEE,0,0.82490075,High,1,engagement_span,0.78453624,num_unsubmitted,dropout_modules,205.0,0,70.5,20.0,0.1917098445595854
60809,EEE,0,0.08230988,Low,0,engagement_span,1.1318818,dropout_modules,score_trend,255.0,0,86.15384615384616,181.0,-1.3648740639891082
62034,EEE,0,0.043062907,Low,0,engagement_span,2.0418394,dropout_modules,num_unsubmitted,283.0,0,79.33333333333333,106.0,-0.6263888888888889
67539,EEE,0,0.073704034,Low,0,engagement_span,1.889583,dropout_modules,mean_score,282.0,0,66.0,92.0,0.0514208389715832
67685,EEE,0,0.555089,Medium,1,dropout_modules,2.0026355,engagement_span,studied_credits,287.0,1,81.0,171.0,-0.1931818181818181
70827,EEE,1,0.9999062,High,1,engagement_span,3.1104517,engagement_decline,num_unsubmitted,66.0,1,62.0,18.0,0.9962962962962963
76579,EEE,0,0.67614686,High,1,engagement_span,1.4755421,dropout_modules,num_of_prev_attempts,253.0,1,60.75,118.0,-0.3385744234800839
80358,EEE,0,0.13200769,Low,0,engagement_span,1.6230824,engagement_decline,mean_score,259.0,0,62.333333333333336,94.0,-0.9034749034749034
89545,EEE,0,0.034317184,Low,0,engagement_span,1.822332,mean_score,dropout_modules,281.0,0,84.0,32.0,-1.093264248704663
108281,EEE,0,0.0033158655,Low,0,engagement_span,2.0596669,mean_score,dropout_modules,262.0,0,90.5,153.0,-0.4525500322788896
108497,EEE,0,0.05071125,Low,0,engagement_span,1.9750046,dropout_modules,engagement_decline,287.0,0,76.75,133.0,0.3927272727272727
110789,EEE,0,0.5165102,Medium,1,engagement_span,1.3779353,mean_score,engagement_decline,243.0,0,56.25,36.0,0.6458852867830424
121163,EEE,1,0.9991467,High,1,engagement_span,3.485963,dropout_modules,num_unsubmitted,139.0,1,90.0,32.0,0.6577380952380952
124304,EEE,0,0.0021660207,Low,0,engagement_span,1.9535846,mean_score,dropout_modules,272.0,0,90.0,96.0,-1.0120663650075414
124711,EEE,1,0.9999465,High,1,engagement_span,3.1077452,engagement_decline,num_unsubmitted,69.0,2,44.0,21.0,0.9962406015037594
126450,EEE,0,0.008888218,Low,0,engagement_span,2.0239754,dropout_modules,mean_score,275.0,0,81.0,113.0,-0.8313120176405733
128817,EEE,1,0.99987936,High,1,engagement_span,3.2102342,engagement_decline,dropout_modules,97.0,1,66.0,31.0,0.998641304347826
131776,EEE,0,0.015230102,Low,0,engagement_span,2.0157294,mean_score,dropout_modules,274.0,0,84.0,79.0,0.1884550084889643
134212,EEE,0,0.012405434,Low,0,engagement_span,2.0890164,mean_score,dropout_modules,260.0,0,83.75,100.0,-0.0153698366954851
